Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
2014,3,450.086151123047,5.31760470853322,1.55730092525482,0,0,-5.57678607086979,456.583953843184,0.682272584342887
2014,6,450.646331787109,6.43206972045937,1.38856363296509,0,0,-5.61389197291843,457.209840817123,0.638159937430054
2014,9,450.910675048828,3.56826315422966,0.886371195316315,0,0,-5.65784930463927,457.756185860634,0.586234084153027
2014,12,451.8232421875,6.43072672426133,0.519511342048645,0,0,-5.67353375021564,458.327857579196,0.563344203978178
2015,3,452.306243896484,1.03818591646431,0.284075021743774,0,0,-5.72800648691399,458.803139549979,0.503574340117573
2015,6,452.917175292969,5.66962246484975,0.349852830171585,0,0,-5.76422853842279,459.25364982109,0.461892623706836
2015,9,453.053009033203,5.80194326599936,0.184274643659592,0,0,-5.79802985042515,459.631963623578,0.420324730241541
2015,12,453.715881347656,3.90559245829628,0.126632899045944,0,0,-5.78774581745348,460.047468409514,0.42109743771044
2016,3,454.99755859375,3.18815855411455,0.193094447255135,0,0,-5.80359611989177,460.494450862928,0.402435865307221
2016,6,454.440795898438,3.97173972417653,0.479847937822342,0,0,-5.89451108344667,460.721245676395,0.308145204998481
2016,9,454.902923583984,2.98914543405437,0.485190361738205,0,0,-5.87510212027544,461.044494615352,0.31899287435419
2016,12,454.535980224609,1.28452789252686,0.581158757209778,0,0,-5.86431930941043,461.302812820168,0.317177794352226
2017,3,454.642181396484,2.87557836583023,0.503215074539185,0,0,-5.7672462690636,461.667954712233,0.393764419330009
2017,6,455.240905761719,2.18283878899874,-0.158028200268745,0,0,-5.63927273452383,462.157110052438,0.497966314573555
2017,9,456.706146240234,0.42614017932862,-0.244911327958107,0,0,-5.52969558422987,462.784143498288,0.587856211967151
2017,12,457.515350341797,2.69720771557131,0.155353456735611,0,0,-5.50823732577901,463.360784899992,0.594215538664055
2018,3,459.143280029297,2.96145183845003,-0.0285699684172869,0,0,-5.5044198783031,463.997657539782,0.589911186567135
2018,6,460.752349853516,2.63640129230576,-0.125867649912834,0,0,-5.6277260650936,464.54097547127,0.47450132678134
2018,9,459.115814208984,2.42961640996831,-0.643902838230133,0,0,-5.85596196707706,464.637946148864,0.251247307546824
2018,12,460.639739990234,1.80669412305918,-0.810630321502686,0,0,-5.88176470275639,464.952698636129,0.228748704124208
2019,3,460.517028808594,0.596205104054718,-0.0557297579944134,0,0,-6.05693033217845,464.974257599246,0.0665100198178847
2019,6,462.219665527344,4.13969203701662,0.223714262247086,0,0,-6.2097483228142,465.02885483874,-0.0590195484204354
2019,9,462.153350830078,2.39030305711353,-0.320395082235336,0,0,-6.56758876834446,464.694490041706,-0.367877847931502
2019,12,457.54541015625,3.96996336618825,-0.802838742733002,0,0,-6.91413735111555,463.726903118795,-0.68221686384223
2020,3,460.336669921875,4.36001386376828,-1.12158918380737,0,0,-6.85491715812807,463.452539527456,-0.587819096009804
2020,6,446.495025634766,1.10820354184631,-2.19625639915466,0,0,-7.02450971035091,461.705960858919,-0.790996040274215
2020,9,451.985900878906,1.37764904983737,-1.87137734889984,0,0,-5.70241636542582,462.496370922964,0.429641579147799
2020,12,457.328033447266,4.78494274640423,-1.92253875732422,0,0,-5.00019627358415,463.785521599861,1.07671438322547
2021,3,460.984649658203,4.61673687687609,-2.15342211723328,0,0,-4.70121709332449,465.22097732087,1.34978688307883
2021,6,463.598968505859,3.65501770322567,-2.25917720794678,0,0,-4.61209381799963,466.663607219165,1.42889697942254
2021,9,466.700042724609,6.43678647519472,-1.89545702934265,0,0,-4.64165448719982,468.133031246742,1.40634874418777
2021,12,468.295532226562,11.3631729825536,-0.488205045461655,0,0,-4.85158716094205,469.34405680614,1.21881967545424
2022,3,466.985961914062,10.8500156167638,1.96333611011505,0,0,-5.07683664511636,470.167299649247,1.00652909456736
2022,6,468.090637207031,15.1448729987665,3.77005863189697,0,0,-5.07501202979981,471.214675749395,1.01319252919224
2022,9,467.191833496094,13.851768895522,4.58899831771851,0,0,-5.15639625721281,472.062072236624,0.935048984137901
2022,12,466.335357666016,9.05066935228633,6.21403169631958,0,0,-5.12355946005432,472.941351384884,0.957591347273211
2023,3,466.709106445312,7.03231846873071,6.86231374740601,0,0,-5.0096585851885,473.993789258943,1.05555988437291
2023,6,467.961578369141,3.69208336217626,6.91781139373779,0,0,-4.95476086861179,475.147485075329,1.10277772415375
2023,9,468.462463378906,0.943330515608508,5.84029483795166,0,0,-5.03785079455035,476.16656822439,1.02189601464345
2023,12,467.576843261719,4.3764262282958,4.99862289428711,0,0,-5.14530999108318,476.961487317609,0.911341321649775
