Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1968,6,268.969573974609,23.4740046668268,-3.3991117477417,0,1,-6.00233796785748,270.428808686213,2.14388198181695,268.969573974609,23.4740046668268,-3.3991117477417,0,1,-4.72902998285321,271.941626725895,2.17515039426132,0.228804318606165,322.552947998047,4.62652826309204,2.83050990104675,0,0,2.71620074639423,317.091312218048,1.09669643127702
1968,9,271.664642333984,19.6237382406495,-2.44511032104492,0,0,-5.78277423872838,272.737166046181,2.20127946253259,271.664642333984,19.6237382406495,-2.44511032104492,0,0,-4.4603896742906,274.212030520849,2.2224136910446,0.223994932159673,323.325927734375,4.44615316390991,2.20865368843079,0,0,2.68129675090751,318.06031337332,1.0736442573293
1968,12,273.893463134766,19.5359944840163,-2.64237833023071,0,0,-5.56324993977686,275.098496165562,2.25263873743789,273.893463134766,19.5359944840163,-2.64237833023071,0,0,-4.20390885871531,276.525719706278,2.26490101777586,0.219584662576536,323.716918945312,4.6284761428833,1.73939299583435,0,0,2.64900633914344,318.951935618368,1.05250511562839
1969,3,275.719360351562,14.7923490445454,-3.38191342353821,0,0,-5.33488321538108,277.50113251644,2.29855025266074,275.719360351562,14.7923490445454,-3.38191342353821,0,0,-3.95341063370988,278.873272548766,2.30269817665628,0.216385170253188,325.26953125,4.34696102142334,2.14415216445923,0,0,2.62168698006441,320.051803417102,1.03716942688663
1969,6,278.225860595703,14.1699373969299,-3.85987162590027,0,0,-5.11168395635362,279.956402798709,2.34338571318752,278.225860595703,14.1699373969299,-3.85987162590027,0,0,-3.72247920737729,281.261446385566,2.33963101599373,0.210612425481621,325.571899414062,4.75921201705933,3.7299964427948,0,0,2.58169813739542,320.881985970267,1.00949971930323
1969,9,280.606170654297,22.5794937645418,-2.65598344802856,0,0,-4.89142258601688,282.454527870931,2.38319797559302,280.606170654297,22.5794937645418,-2.65598344802856,0,0,-3.50503517100577,283.685831650042,2.37318969421842,0.206621101587226,326.230133056641,4.58822154998779,4.38154220581055,0,0,2.55096871857038,321.847452868591,0.99036865264453
1969,12,282.968902587891,18.3389194309536,-0.804186165332794,0,0,-4.65040041706452,284.986078743898,2.41744988662969,282.968902587891,18.3389194309536,-0.804186165332794,0,0,-3.28460641807595,286.137226737111,2.40192328535066,0.201824474000718,325.741577148438,4.66998434066772,4.30650901794434,0,0,2.51752817180671,322.615538946313,0.967377633994472
1970,3,285.533905029297,13.9675412085709,-1.48037993907928,0,0,-4.40390232609666,287.549062224639,2.4475444218918,285.533905029297,13.9675412085709,-1.48037993907928,0,0,-3.07205330619286,288.61514815192,2.42757582415529,0.199339332107878,325.592651367188,4.33164119720459,3.92694425582886,0,0,2.49689481792913,323.457633933787,0.955465943421068
1970,6,288.193023681641,15.2682277275365,-1.01997411251068,0,0,-4.16708364517431,290.140390551246,2.47327369629891,288.193023681641,15.2682277275365,-1.01997411251068,0,0,-2.88077142398808,291.116365196383,2.44966334403766,0.197550341489111,325.734039306641,4.5012731552124,3.24606156349182,0,0,2.48016199587506,324.295147828686,0.946891019489818
1970,9,290.769836425781,22.3318327155055,-0.982587456703186,0,0,-3.93444500090505,292.759043385566,2.49370783601378,290.769836425781,22.3318327155055,-0.982587456703186,0,0,-2.69616310411799,293.640385656474,2.46771807072635,0.196281103611619,326.651031494141,4.42521715164185,2.13953065872192,0,0,2.46550850971973,325.293786192994,0.940807355251454
1970,12,292.862915039062,16.9768302113724,-1.26110947132111,0,0,-3.68972631938145,295.370981272054,2.50497122888242,292.862915039062,16.9768302113724,-1.26110947132111,0,0,-2.49709421604425,296.16221728187,2.47831840441328,0.192945411574273,325.573760986328,5.5785083770752,1.13124179840088,0,0,2.44288555622853,325.80343950394,0.924818839057873
1971,3,297.971954345703,16.0410636184091,-0.970291078090668,0,0,-3.50879289291159,298.032842898505,2.51868783297084,297.971954345703,16.0410636184091,-0.970291078090668,0,0,-2.35025277569586,298.723759805885,2.49149939727819,0.19541625770357,328.252807617188,5.03568029403687,-0.506063401699066,0,0,2.44750256951027,327.025988004462,0.936662007704082
1971,6,300.071380615234,21.172500373558,-0.682380616664886,0,0,-3.37118076994831,300.65643804296,2.51071477118932,300.071380615234,21.172500373558,-0.682380616664886,0,0,-2.23884332298229,301.256575864315,2.48532173074646,0.191430199698549,328.793273925781,4.53709173202515,-0.0617176927626133,0,0,2.41950089591508,327.742829849762,0.917556181312345
1971,9,301.934478759766,18.2801920743729,-1.69367849826813,0,0,-3.17042189022024,303.284391482082,2.50308538613146,301.934478759766,18.2801920743729,-1.69367849826813,0,0,-2.04664662898268,303.793860767214,2.48029592629735,0.189879680675603,329.612121582031,3.75224614143372,0.655690133571625,0,0,2.40504632441184,328.571244949988,0.910124290649392
1971,12,303.5869140625,13.6725777070429,-2.78125715255737,0,0,-2.96418066647604,305.890666415438,2.48653324152873,303.5869140625,13.6725777070429,-2.78125715255737,0,0,-1.83817596430342,306.314705478056,2.46742893406276,0.188673059721855,329.845611572266,2.27759718894958,-0.101146534085274,0,0,2.39381576961183,329.243444981259,0.904340759543248
1972,3,305.618560791016,17.2311845624739,-1.59478604793549,0,0,-2.73520771934897,308.473273949164,2.46431033989938,305.618560791016,17.2311845624739,-1.59478604793549,0,0,-1.597303603767,308.818117580922,2.44973330447523,0.19020112488661,331.665863037109,3.81802749633789,-0.925238788127899,0,0,2.39550550661663,330.172179830877,0.91166502520027
1972,6,308.844421386719,14.7505173391437,-1.14974856376648,0,0,-2.50458175011828,311.03310212663,2.43643266271339,308.844421386719,14.7505173391437,-1.14974856376648,0,0,-1.35030169145124,311.301444263621,2.4264051472848,0.189852894767292,333.911163330078,2.69639086723328,0.481130748987198,0,0,2.38568957513682,331.13295876426,0.909995901420415
1972,9,311.835998535156,14.6609590848197,-1.05675721168518,0,0,-2.27448654180384,313.547833878925,2.39851650931191,311.835998535156,14.6609590848197,-1.05675721168518,0,0,-1.10160258212862,313.748125328968,2.39425366551435,0.187291323047714,334.851104736328,2.99610805511475,1.24993205070496,0,0,2.36470928310711,331.842269358427,0.897717870217004
1972,12,314.852661132812,11.8899903708833,0.573334693908691,0,0,-2.0284747814777,316.015091676074,2.35455765972449,314.852661132812,11.8899903708833,0.573334693908691,0,0,-0.843463769370818,316.156030368904,2.35662313634386,0.186673913109809,336.510559082031,2.50357961654663,2.08515548706055,0,0,2.35253379876462,332.689874766769,0.894758523646709
1973,3,318.066131591797,14.5454828492892,-0.250841945409775,0,0,-1.79497330169719,318.431898381046,2.30522449562711,318.066131591797,14.5454828492892,-0.250841945409775,0,0,-0.613519103329465,318.5204992718,2.31340432595855,0.185206786564612,338.954986572266,2.77796268463135,3.53107190132141,0,0,2.33295168127858,333.683825358392,0.887726346736104
1973,6,321.704986572266,15.0489996932397,0.325359046459198,0,0,-1.61151561503637,320.792436666427,2.24924832704793,321.704986572266,15.0489996932397,0.325359046459198,0,0,-0.452244870088926,320.835230061414,2.26356629289994,0.180362226069367,340.038452148438,5.41118144989014,4.89767456054688,0,0,2.29480583747162,334.506223170645,0.864505577833632
1973,9,325.31640625,12.0818358597752,0.774286866188049,0,0,-1.50060861321389,323.083632355838,2.18480015160385,325.31640625,12.0818358597752,0.774286866188049,0,0,-0.387514911213102,323.089922534325,2.20579606452571,0.175151030333622,339.511322021484,5.28131055831909,7.6540002822876,0,0,2.25588713871912,335.083130287418,0.839527466402465
1973,12,327.930389404297,14.5253448022639,1.00488662719727,0,0,-1.44804099595246,325.294343558269,2.11346275500553,327.930389404297,14.5253448022639,1.00488662719727,0,0,-0.411600653390159,325.275290061458,2.14113576397187,0.173224194365026,340.455596923828,5.5307674407959,6.45159912109375,0,0,2.23211675360222,336.033750337762,0.830291827218341
1974,3,330.188446044922,26.6980038612262,1.6851145029068,0,1,-1.45611630304072,327.429287501465,2.03929575333344,330.188446044922,26.6980038612262,1.6851145029068,0,1,-0.527502794675007,327.390750779144,2.07254587018266,0.167960042209334,339.593353271484,6.80897235870361,5.22454738616943,0,1,2.19164245060641,336.619172458278,0.805059887025888
1974,6,332.328796386719,37.3075714857045,1.28233003616333,0,1,-1.55735406480383,329.482338776915,1.96067057729636,332.328796386719,37.3075714857045,1.28233003616333,0,1,-0.75348593354773,329.434223513242,1.99970112493222,0.165391747235693,339.830871582031,9.8184871673584,6.26708221435547,0,1,2.1643782139921,337.441302503193,0.792749630168772
