Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
2008,9,425.8095703125,20.6614418029785,0.258126467466354,0,0,-2.07020637309464,425.340270008906,0.87712722794021,425.8095703125,20.6614418029785,0.258126467466354,0,0,-1.32874615142669,424.355788109191,0.973050956732758,0.0623254996920103,441.269317626953,2.03650450706482,-0.908669173717499,0,0,0.149040188725544,440.843031620399,0.285659745045408
2008,12,424.805419921875,11.7061262130737,0.422655642032623,0,0,-2.11156843680655,425.728847897101,0.830714570868941,424.805419921875,11.7061262130737,0.422655642032623,0,0,-1.37004014893311,425.203459411472,0.934372817697282,0.0524898989316342,439.056274414062,-0.315165400505066,-0.813438475131989,0,0,0.0893866380930112,440.714077884337,0.240579718098787
2009,3,422.207946777344,3.20621347427368,-0.721193611621857,0,0,-2.07562451071071,425.011913607963,0.805431498274124,422.207946777344,3.20621347427368,-0.721193611621857,0,0,-1.32190645413142,425.503636222628,0.914496753565595,0.0495144770890684,437.914825439453,-0.0045373379252851,-1.52696597576141,0,0,0.065003103415312,440.735079182198,0.226942310470288
2009,6,423.710327148438,1.83650290966034,-0.822809636592865,0,0,-1.96423010877071,426.549186508591,0.834651019692852,423.710327148438,1.83650290966034,-0.822809636592865,0,0,-1.20442681823429,426.955259728506,0.949350065948433,0.0500587664977535,437.735504150391,1.56297588348389,-1.45681810379028,0,0,0.0582009973039919,440.871155713838,0.229436980781544
2009,9,424.961944580078,5.82810258865356,-0.904617667198181,0,0,-1.88475736153216,427.554988675762,0.844121677081442,424.961944580078,5.82810258865356,-0.904617667198181,0,0,-1.14783266371496,428.043013209852,0.952286989953229,0.0519152433843692,438.086486816406,1.41698348522186,-1.64077568054199,0,0,0.0579066943415419,441.03220655388,0.237945869065376
2009,12,426.613891601562,3.02617764472961,0.120319038629532,0,0,-1.81248379541121,428.759314426839,0.851900632801748,426.613891601562,3.02617764472961,0.120319038629532,0,0,-1.10860285238426,429.226488036749,0.952007262335735,0.0546474290539482,439.161743164062,2.48415637016296,-1.86141526699066,0,0,0.0612307344987962,441.340732282449,0.250468439532448
2010,3,427.711242675781,11.0859155654907,1.3064980506897,0,0,-1.75017422793085,429.669437472444,0.851958896356906,427.711242675781,11.0859155654907,1.3064980506897,0,0,-1.08976126020905,430.237348180661,0.941702426953625,0.0559126466478317,439.644744873047,1.3659919500351,-1.78595745563507,0,0,0.0576922832178751,441.503100667141,0.256267377961851
2010,6,428.922912597656,3.49413657188416,0.760032832622528,0,0,-1.68661881412303,430.680979406663,0.853988001760523,428.922912597656,3.49413657188416,0.760032832622528,0,0,-1.07274971451348,431.290510388477,0.933748771791309,0.0584062312122461,440.607971191406,1.07607138156891,-1.59052062034607,0,0,0.0597938987946673,441.783606884269,0.267696355417945
2010,9,430.565277099609,3.03359866142273,0.659489929676056,0,0,-1.63374695369654,432.003459442198,0.854327122899877,430.565277099609,3.03359866142273,0.659489929676056,0,0,-1.07544628333046,432.478376589721,0.92351686676671,0.0601485649537953,441.376068115234,0.614864766597748,-1.25713860988617,0,0,0.0580719515023562,442.042144133215,0.275682085413765
2010,12,431.249237060547,4.67410230636597,-0.197423368692398,0,0,-1.59470284801715,432.765323999641,0.843171247777889,431.249237060547,4.67410230636597,-0.197423368692398,0,0,-1.09648690057889,433.359283379837,0.900764900318193,0.0617603641848173,441.899810791016,1.26246416568756,-1.2608003616333,0,0,0.055900362201473,442.30877043589,0.283069529713023
2011,3,431.959228515625,7.03129386901855,-0.0478857196867466,0,0,-1.54374609921492,433.523615743913,0.838801816538961,431.959228515625,7.03129386901855,-0.0478857196867466,0,0,-1.10194182889953,434.219759450853,0.887514406199051,0.063394815852096,441.661926269531,1.75218796730042,-1.72215795516968,0,0,0.0549145982291486,442.436435663816,0.290560798116342
2011,6,433.980407714844,4.40207576751709,-0.806560575962067,0,0,-1.49530664763443,435.097573587523,0.840472660260126,433.980407714844,4.40207576751709,-0.806560575962067,0,0,-1.11159424930598,435.531640582734,0.882729983966728,0.0675153689022008,442.336334228516,2.33219695091248,-1.97367823123932,0,0,0.0659859026636515,442.807859212989,0.309446745915489
