Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
2018,3,457.951599121094,-0.553230226039886,-0.230777695775032,0,0,0.459874704114352,457.129355529835,0.842915460545141
2018,6,458.977447509766,2.6137478351593,0.251960039138794,0,0,0.357821928513406,457.972721487586,0.747181239992766
2018,9,459.018402099609,1.41589713096619,0.221211507916451,0,0,0.244063950937414,458.486576767872,0.635420773007473
2018,12,459.51708984375,-0.115400105714798,-3.68946530215908e-05,0,0,0.174002968241794,459.076032542135,0.561032190284772
2019,3,460.517028808594,-0.953269958496094,0.760258495807648,0,0,0.0770959482243268,459.689191035466,0.474962495165336
2019,6,461.236328125,3.95704698562622,1.56903493404388,0,0,-0.0908121936997907,460.140618366386,0.343859491112543
2019,9,461.581848144531,-0.487125277519226,0.972383558750153,0,0,-0.329615525261339,460.433536060045,0.17198196621166
2019,12,460.540496826172,-0.620082080364227,0.580663204193115,0,0,-0.619135851134428,460.235667778192,-0.0362450236818663
2020,3,458.3134765625,-0.252122551202774,0.429083079099655,0,0,-0.827225916975816,459.567009888025,-0.190166420418999
2020,6,448.380554199219,-8.51455402374268,-0.804514169692993,1,0,-0.8666114481079,459.075823845886,-0.209651753151959
2020,9,455.171142578125,7.43300294876099,1.1532461643219,1,0,-0.841747984729184,459.040156533116,-0.163025663035529
2020,12,456.341369628906,0.360832005739212,0.58512544631958,1,0,-0.866304610879661,458.81857557907,-0.154714979110173
2021,3,455.69970703125,-1.41635620594025,-0.639113485813141,1,0,-0.86520300960484,458.529783248249,-0.12741660143999
2021,6,455.942230224609,2.92831230163574,-0.386246800422668,1,0,-0.815295962189034,458.455358363132,-0.0579535633536839
2021,9,455.043121337891,0.933131217956543,-0.428918927907944,1,0,-0.746828097259372,458.309738790263,0.0204967985579395
2021,12,458.198608398438,7.13416719436646,0.972705185413361,1,0,-0.636600869652227,458.627391064799,0.139952941031754
2022,3,457.825653076172,7.54853487014771,0.512758433818817,1,0,-0.570001934503171,458.779784013425,0.216609081252465
2022,6,458.463195800781,9.42540454864502,-0.13458913564682,1,0,-0.482088057137317,459.24547787244,0.311864123225093
2022,9,459.398651123047,4.01634836196899,-1.14318406581879,0,0,-0.451060583131319,459.817621506976,0.364017758692819
