Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY
722631,1978,6,6.92619373463822,NaN,869385.936948281,74.2640061896504,NaN,NaN,4.66013405019982,2.25753934547126
722723,1978,9,6.92619373463822,NaN,879320.939036323,74.7696794830395,NaN,NaN,4.57104338398472,5.86365403690961
722815,1978,12,6.92619373463822,NaN,902727.608007663,75.2791216433714,NaN,NaN,10.6476113247079,6.79036571487815
722905,1979,3,6.92619373463822,NaN,914160.45621512,75.7866413857827,NaN,NaN,5.0659127320543,6.37516580205761
722996,1979,6,6.92619373463822,NaN,929784.325686159,76.3010186108011,NaN,NaN,6.83637948450581,6.94724703621137
723088,1979,9,6.92619373463822,NaN,932229.967936227,76.8277057493527,NaN,NaN,1.05213313776301,6.01703275232911
723180,1979,12,6.92619373463822,NaN,944995.75572312,77.354033359555,NaN,NaN,5.47752731663616,4.68227041474272
723271,1980,3,6.92619373463822,NaN,953155.962777368,77.8780935076422,NaN,NaN,3.45407140924306,4.26571793793187
723362,1980,6,6.92619373463822,NaN,953792.648752936,78.4013905431517,NaN,NaN,0.267190680405463,2.58213893303261
723454,1980,9,6.947440450333,NaN,952375.080045187,78.9319921002132,NaN,NaN,-0.594497644578212,2.16095950589936
723546,1980,12,7.72711191916023,NaN,961278.5312356,79.4622853339434,NaN,NaN,3.73947255738403,1.72305276651959
723636,1981,3,7.72711191916023,NaN,982554.587316416,79.9883658697193,NaN,NaN,8.85323260198822,3.08434565665247
723727,1981,6,7.72711191916023,NaN,989366.394254135,80.5159609951297,NaN,NaN,2.77310066052337,3.72971479154414
723819,1981,9,7.72711191916023,NaN,986849.373429668,81.0530047189177,NaN,NaN,-1.01762939961748,3.6198231250282
723911,1981,12,7.72711191916023,NaN,1020001.48637776,81.5899834362449,NaN,NaN,13.4375574796705,6.10883872197606
724001,1982,3,7.72711191916023,NaN,1020739.48178248,82.1228214675502,NaN,NaN,0.289409540896202,3.88628733293628
724092,1982,6,7.72711191916023,NaN,1014263.71054518,82.6570745801493,NaN,NaN,-2.53767836078492,2.51649100228613
724184,1982,9,7.72711191916023,NaN,1027697.73576186,83.2013802204625,NaN,NaN,5.29804037234214,4.13927023029117
724276,1982,12,7.72711191916023,NaN,1038113.8206065,83.7468292883544,NaN,NaN,4.05414334669973,1.77571645440031
724366,1983,3,7.72711191916023,NaN,1041706.49260928,84.2897726734338,NaN,NaN,1.38430755143099,2.05410011085148
724457,1983,6,7.72711191916023,NaN,1057598.44200616,84.8356375505537,NaN,NaN,6.10227526069281,4.27253100060958
724549,1983,9,7.72711191916023,NaN,1053931.59064038,85.3929001361542,NaN,NaN,-1.38685959439437,2.55268197696977
724641,1983,12,7.72711191916023,NaN,1077943.27166335,85.9521090839776,NaN,NaN,9.11318390537349,3.83671330313065
724732,1984,3,7.72711191916023,NaN,1111236.39163922,86.5135751647471,NaN,NaN,12.3543124582058,6.6746151169497
724823,1984,6,7.72711191916023,NaN,1105098.43897964,87.0770562071137,NaN,NaN,-2.2094138405692,4.4913073891619
724915,1984,9,7.72711191916023,NaN,1098496.32244062,87.6508112141692,NaN,NaN,-2.38969355349803,4.22842736625458
725007,1984,12,7.72711191916023,NaN,1128979.53368982,88.2266026527299,NaN,NaN,11.0999775334608,4.73459627868135
725097,1985,3,7.84344948367971,NaN,1138131.73039713,88.7999299761212,NaN,NaN,3.24264397509444,2.42030759253944
725188,1985,6,7.90415020950091,NaN,1141566.45708471,89.376889223816,NaN,NaN,1.20714556877613,3.29997915287417
725280,1985,9,7.97749600431744,NaN,1142366.55857721,89.9668830201257,NaN,NaN,0.28035213807749,3.99366254036475
725372,1985,12,8.06348686812931,NaN,1167675.64061099,90.5603102584471,NaN,NaN,8.86198281759897,3.42752953144354
725462,1986,3,8.1241875939505,NaN,1171382.57638734,91.1538767526789,NaN,NaN,1.26985119751657,2.921528774056
725553,1986,6,8.1848883197717,NaN,1180332.40693254,91.7542566966318,NaN,NaN,3.05615969559756,3.39585572151728
725645,1986,9,8.37418964948425,NaN,1202932.25529707,92.3685874720738,NaN,NaN,7.65880805501638,5.30177430922809
725737,1986,12,8.37418964948425,NaN,1218865.37807841,92.983836356486,NaN,NaN,5.29809478835779,4.3839004332264
725827,1987,3,8.37418964948425,NaN,1231291.78886792,93.5945306435544,NaN,NaN,4.07802568290003,5.11440187759511
725918,1987,6,8.37418964948425,NaN,1246859.82827726,94.2085760145023,NaN,NaN,5.05746551714014,5.63632930469231
726010,1987,9,8.37418964948425,NaN,1247499.07418891,94.8345588809495,NaN,NaN,0.205073865450061,3.70484860602819
