Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
730667,2000,6,22.1033929044315,30.4082672825369,135435.231936399,22.2325032777032
730759,2000,9,21.9595171946757,33.1909162558363,127913.690846962,22.192392328642
730851,2000,12,21.9814998653508,35.9078255016095,129939.456212207,22.1530482481358
730941,2001,3,21.9861439985977,39.041750271521,135389.597544492,22.1147130588925
731032,2001,6,21.9791729815828,41.6175515719468,134041.559371322,22.0769275770795
731124,2001,9,21.8921396335505,43.7491118207637,137770.3747484,22.0391858723243
731216,2001,12,21.8095750845345,46.8551470139878,141109.835489206,22.0022341389136
731306,2002,3,21.5191178930311,49.5162771129162,143005.570629301,21.966335359444
731397,2002,6,21.0453467171831,51.6929919037686,146119.484016301,21.9310269586036
731489,2002,9,20.3344632487441,53.0785060699227,144373.554073284,21.895817805958
731581,2002,12,19.6539463581754,55.5062269981395,145708.25813451,21.8613912084355
731671,2003,3,18.9166658482633,57.7855355595982,145804.887845812,21.8282238358503
731762,2003,6,18.3333325466583,59.3778973890872,149511.212648652,21.7961283264262
731854,2003,9,18.9166658416057,61.0964263374518,149903.42992354,21.7638765695315
731946,2003,12,20.9166657041876,63.7801337051297,147548.939315759,21.7311634366141
732037,2004,3,21.2499990206623,65.6653360373022,156436.011252411,21.697576695799
732128,2004,6,21.0833323667117,66.676997113414,160480.50172678,21.6636254236161
732220,2004,9,19.1666658332888,68.3121893609926,167475.781658932,21.6285333784183
732312,2004,12,17.8333325875331,70.0791930206537,170211.635808081,21.5923729020173
732402,2005,3,15.5833327282757,71.4185565653748,168118.862323859,21.5552159042446
732493,2005,6,12.4999995808079,73.2134498203592,169832.896922254,21.5168213807142
732585,2005,9,9.49999979812413,74.3655548147434,171149.112254662,21.47640605977
732677,2005,12,7.49999993852071,76.0890640199242,176064.285533706,21.4344063023394
732767,2006,3,8.16666655832637,77.6123659390407,181288.213056518,21.3906504364657
732858,2006,6,8.58333319666178,78.461669854859,184032.941910029,21.3443130674767
