Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
720989,1973,12,NaN,1.19883655234875,NaN,6.08625259983989
721079,1974,3,NaN,1.27290497950424,NaN,6.12751525683111
721170,1974,6,NaN,1.36313621796061,NaN,6.1699683226993
721262,1974,9,NaN,1.38247148366329,NaN,6.21337761715952
721354,1974,12,NaN,1.44369982411189,NaN,6.25598680859082
721444,1975,3,NaN,1.50815070853459,NaN,6.29671149835084
721535,1975,6,NaN,1.54682123925647,NaN,6.3362606398645
721627,1975,9,NaN,1.56937904898795,NaN,6.37607221078272
721719,1975,12,NaN,1.52389280500081,NaN,6.41631681167541
721810,1976,3,NaN,1.61831831008546,NaN,6.45763800338338
721901,1976,6,NaN,1.65146652577579,NaN,6.49974103168433
721993,1976,9,NaN,1.75549591282379,NaN,6.54277916632562
722085,1976,12,NaN,1.84722404460901,NaN,6.58569269532714
722175,1977,3,NaN,1.87871511568551,NaN,6.62804765607342
722266,1977,6,NaN,1.95386372003167,NaN,6.67065101435234
722358,1977,9,NaN,1.96366571189846,NaN,6.71374483017474
722450,1977,12,NaN,1.98879549224842,NaN,6.75603577479066
722540,1978,3,NaN,2.03099016185269,NaN,6.79659298939368
722631,1978,6,NaN,2.08885680596505,NaN,6.83578723376003
722723,1978,9,NaN,2.14797539445707,NaN,6.8753855852342
722815,1978,12,NaN,2.17753468859621,38475.1508884205,6.91601852365362
722905,1979,3,NaN,2.27626548665737,39465.6370640999,6.95857648709049
722996,1979,6,NaN,2.32611160825769,39851.171857085,7.00336489451436
723088,1979,9,NaN,2.39210058981017,40381.6654894263,7.04965388776646
723180,1979,12,NaN,2.47788626575611,40288.571611061,7.09510715799361
723271,1980,3,NaN,2.52737800192086,41408.6526552938,7.13848809960295
723362,1980,6,NaN,2.58166257586378,42248.774071621,7.18018932322988
723454,1980,9,NaN,2.65613812911379,42125.4140337656,7.22216756827169
723546,1980,12,NaN,2.71448948877473,41800.0536019139,7.26520387816477
723636,1981,3,NaN,2.853524315483,42678.8183417025,7.31019009399431
723727,1981,6,NaN,2.92744842654637,42704.2166943072,7.35743709725631
723819,1981,9,NaN,2.96334207306272,42512.5086492321,7.40624965827004
723911,1981,12,NaN,2.95786648354125,42074.5293681054,7.45424909531981
724001,1982,3,NaN,2.91834042820201,41610.7831387433,7.49988089964408
724092,1982,6,NaN,2.94307418960276,41262.3067888339,7.54403908768452
724184,1982,9,NaN,2.92501413747467,40656.2579355458,7.58867472490693
724276,1982,12,NaN,2.91839645849726,40586.6128200825,7.63433446076748
724366,1983,3,NaN,2.91536592871678,39945.4630396238,7.68187117497823
724457,1983,6,NaN,2.97413747641857,39781.2668424026,7.73163045406655
724549,1983,9,NaN,3.12945354345125,39745.0866215803,7.78295713880043
724641,1983,12,NaN,3.09971216897208,39546.0180235952,7.83342820190627
724732,1984,3,NaN,3.03827230855589,39760.5305504269,7.88192219366153
724823,1984,6,NaN,3.11323425028588,39785.3596256249,7.92893510319112
724915,1984,9,NaN,3.06041161225648,39628.640023467,7.97613847156074
725007,1984,12,NaN,3.26840074955034,39737.7869467276,8.02381149485642
725097,1985,3,NaN,3.3328232556856,39708.9133133685,8.07229234514141
725188,1985,6,NaN,3.51835526464964,39705.4515106663,8.12180774785685
725280,1985,9,NaN,3.91779010863533,39393.4903039002,8.17256497953822
725372,1985,12,NaN,4.22735211214835,39499.0586081723,8.22314260119951
725462,1986,3,NaN,4.55688585780343,39614.5735196709,8.27287671232877
725553,1986,6,NaN,4.93967758163377,39390.8863512396,8.32255707762557
725645,1986,9,NaN,5.17933848866869,39217.6998941878,8.37296803652968
725737,1986,12,NaN,5.24258233898286,39556.2251485312,8.42319634703196
725827,1987,3,NaN,5.37239866302669,40028.7854567317,8.4728834865948
725918,1987,6,NaN,5.4988863631383,40397.4551921639,8.52258413869312
726010,1987,9,NaN,5.56619974813797,40355.0691132213,8.5730072857497
726102,1987,12,NaN,5.65995446103427,40957.3966387012,8.62321339791541
726193,1988,3,NaN,5.8500648925797,41441.0833107898,8.67305124271754
726284,1988,6,NaN,5.91639300209781,41899.2671283287,8.72240339163099
726376,1988,9,NaN,6.24776327516332,42049.102617644,8.77243176840827
726468,1988,12,NaN,6.37438461036604,42551.5389130583,8.82292422671863
726558,1989,3,NaN,6.56764875298752,42981.6406726328,8.87393537674744
726649,1989,6,NaN,6.74425219396083,43536.1298201762,8.92593457076146
726741,1989,9,NaN,6.87420566946016,43824.1794178277,8.97921282681266
726833,1989,12,NaN,7.35736602659465,44229.2576568439,9.0323023446041
726923,1990,3,NaN,8.11376189512992,44751.1813436209,9.08439957220737
727014,1990,6,NaN,9.09341116984278,44966.9164100257,9.13620167138747
727106,1990,9,NaN,10.0897211461171,45020.4195691135,9.18891552059989
727198,1990,12,NaN,11.5425343543503,45601.5958146511,9.24205166745448
